make,model,version,ano,tech_on,adas_on,seg_on,confort_on,tech_on_pdf,adas_on_pdf,seg_on_pdf,confort_on_pdf
RAM,RAM 4000,PL REG CAB 4X2 V8 5MT,2021,0,0,1,2,,,,
RAM,RAM 4000,CREW CAB 4X4 V8 6AT,2022,0,0,1,2,,,,
RAM,RAM 4000,PL REG CAB 4X2 V8 5MT,2023,0,0,1,2,,,,
RAM,RAM 4000,CREW CAB 4X4 V8 6AT,2024,0,0,2,2,,,,
RAM,RAM 4000,PL REG CAB 4X2 V8 5MT,2025,1,0,2,2,,,,
RAM,RAM PICKUP CREW CAB,700 1.6 CLUB CAB TM,2015,0,0,1,2,,,,
RAM,RAM PICKUP REGULAR CAB,700 1.6 CABINA SENCILLA TM,2015,0,0,1,2,,,,
RENAULT,ARKANA,ESPRIT ALPINE,2025,4,2,2,3,,,,
RENAULT,CAPTUR,ICONIC TA,2018,1,0,1,2,,,,
RENAULT,CAPTUR,INTENS DEH TA,2019,0,0,1,2,,,,
RENAULT,CAPTUR,ICONIC DEH TA SIN SMR,2020,1,0,1,2,,,,
RENAULT,CAPTUR,INTENS DEH M TA SMR,2021,2,0,1,2,,,,
RENAULT,CAPTUR,ICONIC CVT,2022,4,1,1,2,,,,
RENAULT,CAPTUR,ICONIC CVT,2023,4,1,1,2,,,,
RENAULT,CLIO,RENAULT SPORT 2.0 16V,2002,0,0,1,2,,,,
RENAULT,CLIO,MTV MT,2003,0,0,1,2,,,,
RENAULT,CLIO,SPORT,2004,0,0,2,2,,,,
RENAULT,CLIO,CLIO INITIALE,2005,0,0,1,2,,,,
RENAULT,CLIO,TEAM RENAULT SPORT,2006,0,0,2,2,,,,
RENAULT,CLIO,ENERGY MT,2007,0,0,0,2,,,,
RENAULT,CLIO,EXPRESSION AT,2008,0,0,1,2,,,,
RENAULT,CLIO,ENERGY MT,2009,0,0,0,2,,,,
RENAULT,CLIO,EXPRESSION AT,2010,0,0,1,2,,,,
RENAULT,CLIO,CLIO RS PIEL MT,2015,1,0,1,2,,,,
RENAULT,CLIO,CLIO RS PIEL MT,2017,1,0,1,2,,,,
RENAULT,DUSTER,2.0 EXPRESSION AT,2013,0,0,1,2,,,,
RENAULT,DUSTER,2.0 DYNAMIQUE AT,2014,0,0,1,2,,,,
RENAULT,DUSTER,2.0 EXPRESSION AT,2015,1,0,1,2,,,,
RENAULT,DUSTER,2.0 DYNAMIQUE PACK AT,2016,1,0,0,2,,,,
RENAULT,DUSTER,2.0 EXPRESSION AT,2017,0,0,1,2,,,,
RENAULT,DUSTER,INTENS TM,2018,1,0,1,2,,,,
RENAULT,DUSTER,ZEN TM,2019,0,0,1,2,,,,
RENAULT,DUSTER,INTENS DEH TM,2020,1,0,1,2,,,,
RENAULT,DUSTER,INTENS TM,2021,0,0,1,2,,,,
RENAULT,DUSTER,ICONIC CVT,2022,4,1,1,2,,,,
RENAULT,DUSTER,INTENS TM,2023,2,0,1,2,,,,
RENAULT,DUSTER,ICONIC CVT,2024,4,1,1,2,,,,
RENAULT,DUSTER,INTENS TM,2025,2,0,2,2,,,,
RENAULT,EURO CLIO,AUTHENTIQUE MT,2007,0,0,1,2,,,,
RENAULT,EURO CLIO,DYNAMIQUE OPEN SKY MT,2008,0,0,1,3,,,,
RENAULT,EURO CLIO,DYNAMIQUE OPEN SKY MT,2009,0,0,1,3,,,,
RENAULT,FLUENCE,AUTHENTIQUE MT,2011,0,0,1,2,,,,
RENAULT,FLUENCE,DYNAMIQUE PACK CVT,2012,0,0,1,3,,,,
RENAULT,FLUENCE,EXPRESSION MT,2013,0,0,1,2,,,,
RENAULT,FLUENCE,PRIVILEGE CVT,2014,1,0,1,3,,,,
RENAULT,FLUENCE,EXPRESSION MT,2015,0,0,1,2,,,,
RENAULT,FLUENCE,PRIVILEGE CVT,2016,1,0,1,3,,,,
RENAULT,FLUENCE,EXPRESSION MT,2017,0,0,1,2,,,,
RENAULT,KANGOO,1.6L SPORTWAY MT,2007,0,0,0,2,,,,
RENAULT,KANGOO,1.6L AUTHENTIQUE MT,2008,0,0,0,2,,,,
RENAULT,KANGOO,1.6L SPORTWAY MT,2009,0,0,0,2,,,,
RENAULT,KANGOO,INTENS PLUS,2019,0,0,2,2,,,,
RENAULT,KANGOO,INTENS,2020,0,0,1,2,,,,
RENAULT,KANGOO,INTENS,2021,0,0,1,2,,,,
RENAULT,KANGOO,33KWH ZE CARGO MAXI,2022,0,0,1,2,,,,
RENAULT,KANGOO,INTENS,2023,0,0,1,2,,,,
RENAULT,KANGOO,INTENS,2024,0,0,1,2,,,,
RENAULT,KANGOO,E-TECH CARGO MAXI,2025,0,0,1,2,,,,
RENAULT,KANGOO EXPRESS,KANGOO EXPRESS PACK,2004,0,0,0,2,,,,
RENAULT,KANGOO EXPRESS,KANGOO EXPRESS,2005,0,0,0,2,,,,
RENAULT,KANGOO EXPRESS,KANGOO EXPRESS PACK,2006,0,0,0,2,,,,
RENAULT,KANGOO EXPRESS,KANGOO EXPRESS,2007,0,0,0,2,,,,
RENAULT,KANGOO EXPRESS,KANGOO EXPRESS PACK,2008,0,0,0,2,,,,
RENAULT,KANGOO EXPRESS,KANGOO EXPRESS,2009,0,0,0,2,,,,
RENAULT,KANGOO EXPRESS,1.5 KANGOO EXPRESS DIESEL TM,2010,0,0,0,2,,,,
RENAULT,KANGOO EXPRESS,KANGOO EXPRESS,2011,0,0,0,2,,,,
RENAULT,KANGOO EXPRESS,KANGOO EXPRESS PACK,2012,0,0,0,2,,,,
RENAULT,KANGOO EXPRESS,KANGOO EXPRESS,2013,0,0,0,2,,,,
RENAULT,KANGOO EXPRESS,KANGOO EXPRESS PACK,2014,0,0,0,2,,,,
RENAULT,KANGOO EXPRESS,1.6 KANGOO EXPRESS AC MT,2015,0,0,1,2,,,,
RENAULT,KANGOO EXPRESS,1.6 KANGOO EXPRESS ABS AC MT,2016,0,0,1,2,,,,
RENAULT,KANGOO EXPRESS,1.6 KANGOO EXPRESS ABS AC MT,2017,0,0,1,2,,,,
RENAULT,KANGOO EXPRESS,ZEN MT,2018,0,0,1,2,,,,
RENAULT,KARDIAN,EVOLUTION TM,2025,3,0,2,2,,,,
RENAULT,KOLEOS,2.5L EXPRESSION CVT,2009,0,0,1,2,,,,
RENAULT,KOLEOS,2.5L DYNAMIQUE 4X4 CVT,2010,0,0,1,2,,,,
RENAULT,KOLEOS,2.5L EXPRESSION CVT,2011,0,0,1,2,,,,
RENAULT,KOLEOS,2.5L DYNAMIQUE OPEN SKY CVT,2012,0,0,1,2,,,,
RENAULT,KOLEOS,2.5L EXPRESSION CVT,2013,0,0,1,2,,,,
RENAULT,KOLEOS,2.5L PRIVILEGE CVT,2014,0,0,2,2,,,,
RENAULT,KOLEOS,2.5L PRIVILEGE CVT,2015,1,0,2,2,,,,
RENAULT,KOLEOS,2.5L DYNAMIQUE CVT,2016,0,0,2,2,,,,
RENAULT,KOLEOS,2.5L ICONIC CVT,2017,1,1,2,3,,,,
RENAULT,KOLEOS,BOSE,2018,3,0,2,2,,,,
RENAULT,KOLEOS,ICONIC,2019,3,1,2,3,,,,
RENAULT,KOLEOS,BOSE,2020,3,0,1,2,,,,
RENAULT,KOLEOS,ICONIC,2021,3,1,1,3,,,,
RENAULT,KOLEOS,INTENS,2022,3,0,1,2,,,,
RENAULT,KOLEOS,ICONIC,2023,3,1,1,3,,,,
RENAULT,KOLEOS,INTENS,2024,3,0,2,2,,,,
RENAULT,KOLEOS,ICONIC,2025,3,1,2,3,,,,
RENAULT,KOLEOS,TECHNO,2026,4,2,2,3,,,,
RENAULT,KWID,INTENS,2019,0,0,1,2,,,,
RENAULT,KWID,OUTSIDER,2020,3,0,0,2,,,,
RENAULT,KWID,INTENS,2021,0,0,1,2,,,,
RENAULT,KWID,BITONO,2022,3,0,1,2,,,,
RENAULT,KWID,INTENS,2023,0,0,1,2,,,,
RENAULT,KWID,OUTSIDER,2024,3,0,1,2,,,,
RENAULT,KWID,INTENS,2025,0,0,2,2,,,,
RENAULT,LAGUNA,PRIVILEGE,2003,0,0,2,3,,,,
RENAULT,LAGUNA,GRAND TOUR,2004,0,0,2,3,,,,
RENAULT,LAGUNA,PRIVILEGE,2005,0,0,2,3,,,,
RENAULT,LAGUNA,V6 TA,2006,0,0,2,3,,,,
RENAULT,LOGAN,DYNAMIQUE MT,2015,1,0,1,2,,,,
RENAULT,LOGAN,EXPRESSION MT,2016,0,0,1,2,,,,
RENAULT,LOGAN,EXPRESSION MT,2017,0,0,2,2,,,,
RENAULT,LOGAN,LIFE,2018,0,0,2,2,,,,
RENAULT,LOGAN,ZEN TM,2019,0,0,2,2,,,,
RENAULT,LOGAN,1.6 INTENS CVT,2023,3,0,1,2,,,,
RENAULT,LOGAN,1.6 INTENS MT,2024,3,0,2,2,,,,
RENAULT,MASTER,L2H2,2024,0,0,1,2,,,,
RENAULT,MASTER,L2H3,2025,0,0,2,2,,,,
RENAULT,MEGANE,EXPRESSION MT,2009,0,0,1,3,,,,
RENAULT,MEGANE,COMFORT MT,2010,0,0,1,2,,,,
RENAULT,MEGANE E-TECH,E-TECH,2026,3,2,2,2,,,,
RENAULT,MGANE,AUTHENTIQUE,2001,0,0,1,2,,,,
RENAULT,MGANE,EXPRESSION,2002,0,0,1,2,,,,
RENAULT,MGANE,AUTHENTIQUE,2003,0,0,1,2,,,,
RENAULT,MGANE,FAIRWAY MT,2004,0,0,1,2,,,,
RENAULT,MGANE,EXPRESSION MT,2005,0,0,1,3,,,,
RENAULT,MGANE,COUP CABRIOLET,2006,0,0,2,2,,,,
RENAULT,MGANE,EXPRESSION MT,2007,0,0,1,3,,,,
RENAULT,MGANE,COMFORT MT,2008,0,0,1,2,,,,
RENAULT,MGANE,AUTHENTIQUE AT,2009,0,0,1,2,,,,
RENAULT,OROCH,ZEN,2018,0,0,1,2,,,,
RENAULT,OROCH,INTENS,2019,1,0,1,2,,,,
RENAULT,OROCH,ZEN,2020,0,0,1,2,,,,
RENAULT,OROCH,OUTSIDER SMR,2021,3,0,1,2,,,,
RENAULT,OROCH,ZEN,2022,0,0,1,2,,,,
RENAULT,OROCH,OUTSIDER TM,2023,3,0,1,2,,,,
RENAULT,OROCH,ZEN TM,2024,0,0,1,2,,,,
RENAULT,OROCH,OUTSIDER TM,2025,3,0,2,2,,,,
RENAULT,SAFRANE,LE V6 AT,2009,0,0,2,3,,,,
RENAULT,SAFRANE,LE V6 AT,2010,0,0,2,3,,,,
RENAULT,SAFRANE,LE V6 AT,2011,0,0,2,3,,,,
RENAULT,SAFRANE,3.5 DYNAMIQUE AT,2012,0,0,2,2,,,,
RENAULT,SAFRANE,3.5 DYNAMIQUE AT,2013,0,0,2,2,,,,
RENAULT,SAFRANE,3.5 PRIVILEGE AT,2014,0,0,2,2,,,,
RENAULT,SAFRANE,3.5 PRIVILEGE AT,2015,1,1,2,2,,,,
RENAULT,SANDERO,EXPRESSION MT,2010,0,0,0,2,,,,
RENAULT,SANDERO,AUTHENTIQUE MT,2011,0,0,0,2,,,,
RENAULT,SANDERO,EXPRESSION MT,2012,0,0,0,2,,,,
RENAULT,SANDERO,DYNAMIQUE AT,2013,0,0,1,2,,,,
RENAULT,SANDERO,EXPRESSION MT,2014,0,0,0,2,,,,
RENAULT,SANDERO,1.6 DYNAMIQUE AT,2015,1,0,1,2,,,,
RENAULT,SANDERO,1.6 EXPRESSION MT,2017,0,0,1,2,,,,
RENAULT,SANDERO,INTENS,2018,1,0,1,2,,,,
RENAULT,SANDERO,ZEN,2019,0,0,1,2,,,,
RENAULT,SANDERO,2.0 RS MT,2020,3,0,2,2,,,,
RENAULT,SCALA,EXPRESSION MT,2011,0,0,0,2,,,,
RENAULT,SCALA,DYNAMIQUE AT,2012,0,0,1,2,,,,
RENAULT,SCALA,EXPRESSION MT,2013,0,0,0,2,,,,
RENAULT,SCENIC II,AUTHENTIQUE AT,2005,0,0,1,2,,,,
RENAULT,SCENIC II,EXPRESSION AT PIEL,2006,0,0,1,3,,,,
RENAULT,SCENIC II,AUTHENTIQUE AT,2007,0,0,1,2,,,,
RENAULT,SCENIC II,GENEA AT,2008,0,0,0,2,,,,
RENAULT,SCENIC II,GENEA AT,2009,0,0,1,3,,,,
RENAULT,SCNIC,2.0 16V MT,2001,0,0,1,2,,,,
RENAULT,SCNIC,EXPRESSION AT PIEL,2002,0,0,1,2,,,,
RENAULT,SCNIC,AUTHENTIQUE MT,2003,0,0,1,2,,,,
RENAULT,SCNIC,EXPRESSION AT PIEL,2004,0,0,1,2,,,,
RENAULT,STEPWAY,DYNAMIQUE MT,2010,0,0,1,2,,,,
RENAULT,STEPWAY,DYNAMIQUE MT,2011,0,0,1,2,,,,
RENAULT,STEPWAY,DYNAMIQUE MT,2012,0,0,1,2,,,,
RENAULT,STEPWAY,DYNAMIQUE MT,2013,0,0,1,2,,,,
RENAULT,STEPWAY,DYNAMIQUE MT,2014,0,0,1,2,,,,
RENAULT,STEPWAY,DYNAMIQUE MEDIA NAV MT,2015,1,0,1,2,,,,
RENAULT,STEPWAY,1.6 DYNAMIQUE MT,2016,1,0,1,2,,,,
RENAULT,STEPWAY,1.6 EXPRESSION MT,2017,0,0,1,2,,,,
RENAULT,STEPWAY,INTENS,2018,1,0,1,2,,,,
RENAULT,STEPWAY,ZEN,2019,0,0,1,2,,,,
RENAULT,STEPWAY,INTENS MT,2020,2,0,1,2,,,,
RENAULT,STEPWAY,INTENS CVT,2021,3,0,1,2,,,,
RENAULT,STEPWAY,INTENS MT,2022,3,0,1,2,,,,
RENAULT,STEPWAY,INTENS CVT,2023,3,0,1,2,,,,
RENAULT,STEPWAY,INTENS MT,2024,3,0,2,2,,,,
RENAULT,TRAFIC,1.9 DCI CARGA,2008,0,0,1,2,,,,
RENAULT,TRAFIC,1.9 DCI CARGA AC,2009,0,0,1,2,,,,
RENAULT,TRAFIC,1.9 DCI L2H2 CARGA,2010,0,0,1,2,,,,
RENAULT,TRAFIC,1.9 DCI L2H2 CARGA,2011,0,0,1,2,,,,
RENAULT,TRAFIC,1.9 DCI L2H2 CARGA,2012,0,0,1,2,,,,
RENAULT,TRAFIC,2.0 GASOLINA CARGA,2013,0,0,1,2,,,,
RENAULT,TRAFIC,1.9 DCI L2H2 CARGA,2014,0,0,1,2,,,,
ROVER,75,CLUB,2000,0,0,1,2,,,,
ROVER,75,TOURER,2003,0,0,1,3,,,,
ROVER,75,LUXURY LINE,2004,0,0,1,3,,,,
ROVER,75,CLASSIC,2005,0,0,1,2,,,,
ROVER,MINI,-,1999,0,0,0,2,,,,
SAAB,9-3,2.0 TURBO 185 HP M,2001,0,0,1,2,,,,
SAAB,9-3,2.0 TURBO 205 HP SE Q,2002,0,0,1,3,,,,
SAAB,9-3,LINEAR M,2003,0,0,2,2,,,,
SAAB,9-3,VECTOR V,2004,0,0,2,3,,,,
SAAB,9-3,LINEAR M,2005,0,0,2,2,,,,
SAAB,9-3,AERO S,2006,0,0,2,3,,,,
SAAB,9-3,LINEAR A,2007,0,0,2,2,,,,
SAAB,9-3,AERO SPORT D,2008,0,0,2,3,,,,
SAAB,9-3,LINEAR LUJO B,2009,0,0,2,3,,,,
SAAB,9-5,2.3T 170 HP C,2001,0,0,1,2,,,,
SAAB,9-5,3.0T 200 HP WAGON SE Q,2002,0,0,1,3,,,,
SAAB,9-5,2.3T 185 HP A,2003,0,0,2,3,,,,
SAAB,9-5,2.3T 220 HP A,2004,0,0,2,3,,,,
SAAB,9-5,2.3T 250 HP AERO S,2005,0,0,2,3,,,,
SAAB,9-5,2.3T 220 HP ARC A,2006,0,0,2,3,,,,
SEAT,ALHAMBRA,SPORT,2002,0,0,2,2,,,,
SEAT,ALHAMBRA,SPORT B,2003,0,0,2,3,,,,
SEAT,ALHAMBRA,STELLA CLIMATRONIC,2004,0,0,1,2,,,,
SEAT,ALHAMBRA,SPORT A,2005,0,0,0,2,,,,
SEAT,ALHAMBRA,REFERENCE CLIMATRONIC,2006,0,0,1,2,,,,
SEAT,ALHAMBRA,REFERENCE 4 KIDS,2007,0,0,1,2,,,,
SEAT,ALHAMBRA,2.8 SPORT TIPTRONIC,2008,0,0,2,2,,,,
SEAT,ALTEA,2.0L STYLANCE TIPTRONIC PINTURA METALICA,2005,0,0,1,3,,,,
SEAT,ALTEA,2.0L STYLANCE MT,2006,0,0,1,3,,,,
SEAT,ALTEA,1.4 TSI REFERENCE BASE MT,2010,0,0,1,2,,,,
SEAT,ALTEA,1.4 TSI REFERENCE MT,2011,0,0,1,3,,,,
SEAT,ALTEA,1.4 TSI REFERENCE MT,2012,0,0,1,3,,,,
SEAT,ALTEA XL,STYLANCE 2.0L FSI TIPTRONIC,2008,0,0,0,3,,,,
SEAT,ALTEA XL,STYLANCE 2.0L FSI TIPTRONIC,2009,0,0,1,3,,,,
SEAT,ALTEA XL,1.8 STYLE DSG,2010,0,0,2,3,,,,
SEAT,ALTEA XL,1.8 STYLE FAROS BIXENON DSG,2011,0,0,2,2,,,,
SEAT,ALTEA XL,1.8 DSG,2012,0,0,2,2,,,,
SEAT,ALTEA XL,1.8 FAROS BIXENON DSG,2013,0,0,2,2,,,,
SEAT,ALTEA XL,1.8 FAROS BIXENON DSG,2014,0,0,2,2,,,,
SEAT,ALTEA XL,1.8 FAROS BIXENON DSG,2015,0,0,1,2,,,,
SEAT,ARONA,XCELLENCE,2018,3,1,1,2,,,,
SEAT,ARONA,STYLE,2019,1,0,1,2,,,,
SEAT,ARONA,BEATS,2020,3,0,1,2,,,,
SEAT,ARONA,STYLE,2021,3,0,1,2,,,,
SEAT,ARONA,REFERENCE,2022,1,0,1,2,,,,
SEAT,ARONA,STYLE,2023,3,1,1,2,,,,
SEAT,ARONA,REFERENCE,2024,1,0,1,2,,,,
SEAT,ARONA,STYLE,2025,3,1,2,2,,,,
SEAT,ATECA,XCELLENCE 150HP DSG,2017,4,0,1,3,,,,
SEAT,ATECA,STYLE DSG,2018,3,0,1,2,,,,
SEAT,ATECA,FR DSG,2019,3,0,1,3,,,,
SEAT,ATECA,ATECA STYLE AUT,2020,3,0,1,2,,,,
SEAT,ATECA,XPERIENCE AUT,2021,3,0,1,3,,,,
SEAT,ATECA,STYLE AUT,2022,3,0,1,2,,,,
SEAT,ATECA,XPERIENCE AUT,2023,3,0,1,3,,,,
SEAT,ATECA,STYLE AUT,2024,3,0,1,2,,,,
SEAT,ATECA,XPERIENCE AUT,2025,3,0,2,3,,,,
SEAT,CORDOBA,STELLA AC ELEC. RADIO RIN QUEMAC,2001,0,0,0,3,,,,
SEAT,CORDOBA,STELLA AC ELEC. RADIO RIN,2002,0,0,0,3,,,,
SEAT,CORDOBA,STELLA AC ELEC RADIO RIN ALU QUEMAC,2003,0,0,0,3,,,,
SEAT,CORDOBA,SPORT B QUEMACOCOS,2004,0,0,1,3,,,,
SEAT,CORDOBA,2.0L REFERENCE FRESC ELECTRICO,2005,0,0,1,3,,,,
SEAT,CORDOBA,SPORT B QUEMACOCOS,2006,0,0,1,3,,,,
SEAT,CORDOBA,1.6L BLITZ,2007,0,0,0,3,,,,
SEAT,CORDOBA,1.6L REFERENCE AC CD QUEMACOCOS,2008,0,0,0,3,,,,
SEAT,CORDOBA,1.6L BLITZ ABS,2009,0,0,1,3,,,,
SEAT,EXEO,2.0 TFSI MULTITRONIC,2011,0,0,2,3,,,,
SEAT,FREETRACK,2.0L SPORT TSI C/BRAZO POSTERIOR DSG,2009,0,0,2,3,,,,
SEAT,FREETRACK,2.0 STYLE DSG,2010,0,0,2,3,,,,
SEAT,FREETRACK,2.0 STYLE XENON DSG,2011,0,0,2,3,,,,
SEAT,FREETRACK,2.0 STYLE DSG,2012,0,0,2,2,,,,
SEAT,FREETRACK,2.0 STYLE XENON DSG,2013,0,0,2,3,,,,
SEAT,FREETRACK,2.0 STYLE XENON DSG,2014,0,0,2,3,,,,
SEAT,FREETRACK,2.0 STYLE XENON DSG,2015,0,0,1,3,,,,
SEAT,IBIZA,STELLA AUSTERO,2001,0,0,0,3,,,,
SEAT,IBIZA,STELLA AC 4DR.,2002,0,0,0,3,,,,
SEAT,IBIZA,SPORT MT 2 PTAS,2003,0,0,1,3,,,,
SEAT,IBIZA,1.6L STELLA 4 PTAS QUEMACOCOS,2004,0,0,0,3,,,,
SEAT,IBIZA,2.0L STYLANCE 4 PTAS ELECTRICO,2005,0,0,1,3,,,,
SEAT,IBIZA,1.6L REFERENCE 4 PTAS QUEMACOCOS,2006,0,0,0,3,,,,
SEAT,IBIZA,1.6L BLITZ QUEMACOCOS 4 PTAS,2007,0,0,0,3,,,,
SEAT,IBIZA,1.6L REFERENCE AC QM FAROS NIEBLA 2P MT,2008,0,0,0,3,,,,
SEAT,IBIZA,2.0L SPORT FAROS XENON 4 PTAS,2009,0,0,1,3,,,,
SEAT,IBIZA,IBIZA STYLE 4 PTAS MT,2011,0,0,1,3,,,,
SEAT,IBIZA,IBIZA STYLE COUP PLUS MT 2 PTAS,2012,0,0,1,3,,,,
SEAT,IBIZA,IBIZA STYLE 4 PTAS MT,2013,0,0,2,3,,,,
SEAT,IBIZA,1.2T IBIZA FR MT 4 PTAS,2014,0,0,2,3,,,,
SEAT,IBIZA,IBIZA STYLE 4 PTAS MT,2015,0,0,1,3,,,,
SEAT,IBIZA,FR STD. SOUND SYSTEM,2016,3,0,1,3,,,,
SEAT,IBIZA,REFERENCE STD.,2017,1,0,1,2,,,,
SEAT,IBIZA,FR,2018,3,0,1,3,,,,
SEAT,IBIZA,REFERENCE,2019,1,0,1,2,,,,
SEAT,IBIZA,FR,2020,3,0,1,3,,,,
SEAT,IBIZA,REFERENCE STD,2021,1,0,1,2,,,,
SEAT,IBIZA,FR 1.6T,2022,3,1,1,3,,,,
SEAT,IBIZA,REFERENCE STD,2023,1,0,1,2,,,,
SEAT,IBIZA,FR 1.6T,2024,3,1,1,3,,,,
SEAT,IBIZA,REFERENCE STD,2025,1,0,2,2,,,,
SEAT,LEN,2.0 TSI 290HP DSG 3P,2018,3,0,1,3,,,,
SEAT,LEN,1.4 STYLE TSI 150HP DSG,2019,3,0,1,3,,,,
SEAT,LEON,SPORT AT 1.8L 125HP AC QUEMAC,2002,0,0,2,3,,,,
SEAT,LEON,SIGNO 1.8L 125HP AC,2003,0,0,1,2,,,,
SEAT,LEON,SPORT 1.8T 180HP MT PIEL,2004,0,0,1,3,,,,
SEAT,LEON,CUPRA R,2005,0,0,2,3,,,,
SEAT,LEON,FR MT PIEL,2006,0,0,1,3,,,,
SEAT,LEON,2.0T SPORT UP MT FAROS BI-XENN,2007,0,0,1,3,,,,
SEAT,LEON,2.0L STYLANCE TIPTRONIC,2008,0,0,1,3,,,,
SEAT,LEON,1.4L REFERENCE EQUIPADO MT,2009,0,0,1,3,,,,
SEAT,LEON,2.0 TURBO FSI CUPRA MT,2010,0,0,2,3,,,,
SEAT,LEON,2.0T FSI DSG BI XENN ALCANTARA FR,2011,0,0,2,3,,,,
SEAT,LEON,2.0 TURBO FSI CUPRA MT,2012,0,0,2,3,,,,
SEAT,LEON,2.0T FSI DSG BI XENN ALCANTARA FR,2013,0,0,2,3,,,,
SEAT,LEON,1.4 TSI STYLE 140HP TM,2014,1,0,2,3,,,,
SEAT,LEON,1.4 TSI STYLE 122 HP TM,2015,1,0,1,3,,,,
SEAT,LEON,STYLE 150HP STD.,2016,1,0,1,3,,,,
SEAT,LEON,1.4 XCELLENCE 150 HP DSG,2017,3,0,1,2,,,,
SEAT,LEON,1.4 STYLE 150 HP MAN,2018,1,0,1,3,,,,
SEAT,LEON,1.4 XCELLENCE 150 HP DSG,2019,3,0,1,2,,,,
SEAT,LEON,1.4 STYLE 150 HP FULL LED MT,2020,3,0,1,3,,,,
SEAT,LEON,STYLE AUT,2021,3,0,1,3,,,,
SEAT,LEON,FR,2022,3,0,1,3,,,,
SEAT,LEON,FR,2023,3,0,1,3,,,,
SEAT,LEON,FR 1.4,2024,3,0,1,3,,,,
SEAT,LEON,STYLE AUT. 150HP,2025,3,0,2,3,,,,
SEAT,NUEVO IBIZA,NUEVO IBIZA SPORT ESP MT 4 PTAS,2009,0,0,2,3,,,,
SEAT,NUEVO IBIZA,NUEVO IBIZA STYLE DSG,2010,0,0,1,3,,,,
SEAT,TARRACO,XCELLENCE,2019,3,2,2,3,,,,
SEAT,TARRACO,STYLE,2020,4,2,1,2,,,,
SEAT,TARRACO,FR,2021,4,1,1,3,,,,
SEAT,TARRACO,FR,2022,4,1,1,3,,,,
SEAT,TARRACO,FR,2023,4,1,1,3,,,,
SEAT,TARRACO,FR,2024,4,2,2,3,,,,
SEAT,TOLEDO,SIGNO 1.8L 125HP AC QUEMAC.,2001,0,0,1,3,,,,
SEAT,TOLEDO,SIGNO 1.8L 125HP AC,2002,0,0,1,2,,,,
SEAT,TOLEDO,SPORT 1.8L 180HP AC,2003,0,0,1,3,,,,
SEAT,TOLEDO,SPORT 1.8L 180HP AC QUEMAC,2004,0,0,2,3,,,,
SEAT,TOLEDO,STYLANCE 1.8L 125HP AT,2005,0,0,1,3,,,,
SEAT,TOLEDO,2.0 REFERENCE MT,2006,0,0,1,2,,,,
SEAT,TOLEDO,1.6L REFERENCE MT,2013,0,0,0,2,,,,
SEAT,TOLEDO,1.4L TSI STYLE DSG,2015,0,0,1,2,,,,
SEAT,TOLEDO,STYLE ADVANCED,2016,3,0,1,2,,,,
SEAT,TOLEDO,STYLE DSG,2017,1,0,1,2,,,,
SEAT,TOLEDO,XCELLENCE,2018,3,0,1,2,,,,
SEAT,TOLEDO,STYLE,2019,1,0,1,2,,,,
SERES,SERES 5,EVR,2024,4,2,2,2,,,,
SEV,E-NAT,-,2023,1,0,2,2,,,,
SEV,E-TUS,LITE,2023,0,0,2,2,,,,
SEV,E-TUS,BOLD,2024,0,0,2,3,,,,
SEV,E-WAN,BOLD,2022,0,0,0,2,,,,
SEV,E-WAN,LITE,2023,0,0,0,2,,,,
SEV,E-WAN CROSS,LITE,2023,1,0,1,2,,,,
SEV,E-WAN CROSS,BOLD,2024,1,0,1,2,,,,
SEV,E-WAN CROSS,LITE,2025,1,0,1,2,,,,
SEV,FRIDAY,BOLD 630,2025,2,2,2,2,,,,
SKYWELL,ET5,ELITE,2023,1,0,1,2,,,,
SMART,CABRIO,CITY CABRIO PASSION,2004,0,0,2,2,,,,
SMART,CABRIO,CITY CABRIOLET PASSION,2005,0,0,2,2,,,,
SMART,CITY-COUP,CITY COUP PASSION,2004,0,0,2,3,,,,
SMART,CROSSBLADE,CROSSBLADE,2004,0,0,1,2,,,,
SMART,FORFOUR,PULSE MT,2005,0,0,2,3,,,,
SMART,FORFOUR,PULSE AMT,2006,0,0,2,2,,,,
SMART,FORFOUR,PULSE AMT,2007,0,0,2,2,,,,
SMART,FORFOUR,1.0 PRIME,2016,2,0,2,2,,,,
SMART,FORFOUR,1.0 PASSION,2017,2,0,2,2,,,,
SMART,FORFOUR,PRIME TURBO,2018,0,0,1,2,,,,
SMART,FORTWO,CITY COUP PASSION,2005,0,0,2,3,,,,
SMART,FORTWO,CITY COUP PASSION,2006,0,0,2,3,,,,
SMART,FORTWO,CITY CABRIOLET PASSION,2007,0,0,2,2,,,,
SMART,FORTWO,COUP PASSION,2008,0,0,2,3,,,,
SMART,FORTWO,CABRIOLET PULSE,2009,0,0,0,2,,,,
SMART,FORTWO,COUP PASSION,2010,0,0,1,3,,,,
SMART,FORTWO,COUP MICRO HYBRID DRIVE,2011,0,0,1,3,,,,
SMART,FORTWO,COUP PASSION,2012,0,0,1,3,,,,
SMART,FORTWO,COUP MICRO HYBRID DRIVE BLACK AND WHITE,2013,0,0,1,3,,,,
SMART,FORTWO,COUP PASSION,2014,0,0,1,3,,,,
