make,model,category,missing_pct,rows,fields_considered
JEEP,CHEROKEE,tecnologia,33.3,28,6
JEEP,CHEROKEE,amenidades,0.0,28,5
JEEP,CHEROKEE,ev,100.0,28,5
JEEP,COMMANDER,motor,67.5,13,9
JEEP,COMMANDER,dimensiones,90.8,13,10
JEEP,COMMANDER,capacidad,80.0,13,5
JEEP,COMMANDER,seguridad,33.3,13,3
JEEP,COMMANDER,tecnologia,33.3,13,6
JEEP,COMMANDER,amenidades,0.0,13,5
JEEP,COMMANDER,ev,100.0,13,5
JEEP,COMPASS,motor,66.8,61,9
JEEP,COMPASS,dimensiones,90.2,61,10
JEEP,COMPASS,capacidad,80.0,61,5
JEEP,COMPASS,seguridad,33.3,61,3
JEEP,COMPASS,tecnologia,33.3,61,6
JEEP,COMPASS,amenidades,0.0,61,5
JEEP,COMPASS,ev,100.0,61,5
JEEP,GLADIATOR,motor,66.7,2,9
JEEP,GLADIATOR,dimensiones,90.0,2,10
JEEP,GLADIATOR,capacidad,80.0,2,5
JEEP,GLADIATOR,seguridad,33.3,2,3
JEEP,GLADIATOR,tecnologia,33.3,2,6
JEEP,GLADIATOR,amenidades,0.0,2,5
JEEP,GLADIATOR,ev,100.0,2,5
JEEP,GRAND CHEROKEE,motor,66.9,180,9
JEEP,GRAND CHEROKEE,dimensiones,90.2,180,10
JEEP,GRAND CHEROKEE,capacidad,80.0,180,5
JEEP,GRAND CHEROKEE,seguridad,33.3,180,3
JEEP,GRAND CHEROKEE,tecnologia,33.3,180,6
JEEP,GRAND CHEROKEE,amenidades,0.0,180,5
JEEP,GRAND CHEROKEE,ev,100.0,180,5
JEEP,GRAND WAGONEER,motor,66.7,3,9
JEEP,GRAND WAGONEER,dimensiones,90.0,3,10
JEEP,GRAND WAGONEER,capacidad,80.0,3,5
JEEP,GRAND WAGONEER,seguridad,33.3,3,3
JEEP,GRAND WAGONEER,tecnologia,33.3,3,6
JEEP,GRAND WAGONEER,amenidades,0.0,3,5
JEEP,GRAND WAGONEER,ev,100.0,3,5
JEEP,JT,motor,66.7,17,9
JEEP,JT,dimensiones,90.0,17,10
JEEP,JT,capacidad,80.0,17,5
JEEP,JT,seguridad,33.3,17,3
JEEP,JT,tecnologia,33.3,17,6
JEEP,JT,amenidades,0.0,17,5
JEEP,JT,ev,100.0,17,5
JEEP,LIBERTY,motor,66.7,57,9
JEEP,LIBERTY,dimensiones,90.0,57,10
JEEP,LIBERTY,capacidad,80.0,57,5
JEEP,LIBERTY,seguridad,33.3,57,3
JEEP,LIBERTY,tecnologia,33.3,57,6
JEEP,LIBERTY,amenidades,0.0,57,5
JEEP,LIBERTY,ev,100.0,57,5
JEEP,PATRIOT,motor,66.7,59,9
JEEP,PATRIOT,dimensiones,90.0,59,10
JEEP,PATRIOT,capacidad,80.0,59,5
JEEP,PATRIOT,seguridad,33.3,59,3
JEEP,PATRIOT,tecnologia,33.3,59,6
JEEP,PATRIOT,amenidades,0.0,59,5
JEEP,PATRIOT,ev,100.0,59,5
JEEP,RENEGADE,motor,66.7,31,9
JEEP,RENEGADE,dimensiones,90.0,31,10
JEEP,RENEGADE,capacidad,80.0,31,5
JEEP,RENEGADE,seguridad,33.3,31,3
JEEP,RENEGADE,tecnologia,33.3,31,6
JEEP,RENEGADE,amenidades,0.0,31,5
JEEP,RENEGADE,ev,100.0,31,5
JEEP,WAGONEER,motor,66.7,2,9
JEEP,WAGONEER,dimensiones,90.0,2,10
JEEP,WAGONEER,capacidad,80.0,2,5
JEEP,WAGONEER,seguridad,33.3,2,3
JEEP,WAGONEER,tecnologia,33.3,2,6
JEEP,WAGONEER,amenidades,0.0,2,5
JEEP,WAGONEER,ev,100.0,2,5
JEEP,WAGONEER L,motor,66.7,2,9
JEEP,WAGONEER L,dimensiones,90.0,2,10
JEEP,WAGONEER L,capacidad,80.0,2,5
JEEP,WAGONEER L,seguridad,33.3,2,3
JEEP,WAGONEER L,tecnologia,33.3,2,6
JEEP,WAGONEER L,amenidades,0.0,2,5
JEEP,WAGONEER L,ev,100.0,2,5
JEEP,WRANGLER,motor,66.8,203,9
JEEP,WRANGLER,dimensiones,90.0,203,10
JEEP,WRANGLER,capacidad,80.0,203,5
JEEP,WRANGLER,seguridad,33.3,203,3
JEEP,WRANGLER,tecnologia,33.3,203,6
JEEP,WRANGLER,amenidades,0.0,203,5
JEEP,WRANGLER,ev,100.0,203,5
JETOUR,DASHING,motor,66.7,2,9
JETOUR,DASHING,dimensiones,90.0,2,10
JETOUR,DASHING,capacidad,80.0,2,5
JETOUR,DASHING,seguridad,33.3,2,3
JETOUR,DASHING,tecnologia,33.3,2,6
JETOUR,DASHING,amenidades,0.0,2,5
JETOUR,DASHING,ev,100.0,2,5
JETOUR,T1,motor,66.7,3,9
JETOUR,T1,dimensiones,90.0,3,10
JETOUR,T1,capacidad,80.0,3,5
JETOUR,T1,seguridad,33.3,3,3
JETOUR,T1,tecnologia,33.3,3,6
JETOUR,T1,amenidades,0.0,3,5
JETOUR,T1,ev,100.0,3,5
JETOUR,T2,motor,66.7,4,9
JETOUR,T2,dimensiones,90.0,4,10
JETOUR,T2,capacidad,80.0,4,5
JETOUR,T2,seguridad,33.3,4,3
JETOUR,T2,tecnologia,33.3,4,6
JETOUR,T2,amenidades,0.0,4,5
JETOUR,T2,ev,100.0,4,5
JETOUR,X70,motor,66.7,3,9
JETOUR,X70,dimensiones,90.0,3,10
JETOUR,X70,capacidad,80.0,3,5
JETOUR,X70,seguridad,33.3,3,3
JETOUR,X70,tecnologia,33.3,3,6
JETOUR,X70,amenidades,0.0,3,5
JETOUR,X70,ev,100.0,3,5
JETOUR,X70 PLUS,motor,66.7,3,9
JETOUR,X70 PLUS,dimensiones,90.0,3,10
JETOUR,X70 PLUS,capacidad,80.0,3,5
JETOUR,X70 PLUS,seguridad,33.3,3,3
JETOUR,X70 PLUS,tecnologia,33.3,3,6
JETOUR,X70 PLUS,amenidades,0.0,3,5
JETOUR,X70 PLUS,ev,100.0,3,5
JIM,RE-MAX CLASICA,motor,66.7,4,9
JIM,RE-MAX CLASICA,dimensiones,90.0,4,10
JIM,RE-MAX CLASICA,capacidad,80.0,4,5
JIM,RE-MAX CLASICA,seguridad,33.3,4,3
JIM,RE-MAX CLASICA,tecnologia,33.3,4,6
JIM,RE-MAX CLASICA,amenidades,0.0,4,5
JIM,RE-MAX CLASICA,ev,100.0,4,5
JIM,RE-MAX S,motor,66.7,6,9
JIM,RE-MAX S,dimensiones,90.0,6,10
JIM,RE-MAX S,capacidad,80.0,6,5
JIM,RE-MAX S,seguridad,33.3,6,3
JIM,RE-MAX S,tecnologia,33.3,6,6
JIM,RE-MAX S,amenidades,0.0,6,5
JIM,RE-MAX S,ev,100.0,6,5
JMC,EV BLACK,motor,77.8,2,9
JMC,EV BLACK,dimensiones,95.0,2,10
JMC,EV BLACK,capacidad,80.0,2,5
JMC,EV BLACK,seguridad,50.0,2,3
JMC,EV BLACK,tecnologia,58.3,2,6
JMC,EV BLACK,amenidades,50.0,2,5
JMC,EV BLACK,ev,100.0,2,5
JMC,GRAND AVENUE,motor,66.7,6,9
JMC,GRAND AVENUE,dimensiones,90.0,6,10
JMC,GRAND AVENUE,capacidad,80.0,6,5
JMC,GRAND AVENUE,seguridad,33.3,6,3
JMC,GRAND AVENUE,tecnologia,33.3,6,6
JMC,GRAND AVENUE,amenidades,0.0,6,5
JMC,GRAND AVENUE,ev,100.0,6,5
JMC,VIGUS,motor,66.7,6,9
JMC,VIGUS,dimensiones,90.0,6,10
JMC,VIGUS,capacidad,80.0,6,5
JMC,VIGUS,seguridad,33.3,6,3
JMC,VIGUS,tecnologia,33.3,6,6
JMC,VIGUS,amenidades,0.0,6,5
JMC,VIGUS,ev,100.0,6,5
JMC,VIGUS 3,motor,66.7,4,9
JMC,VIGUS 3,dimensiones,90.0,4,10
JMC,VIGUS 3,capacidad,80.0,4,5
JMC,VIGUS 3,seguridad,33.3,4,3
JMC,VIGUS 3,tecnologia,33.3,4,6
JMC,VIGUS 3,amenidades,0.0,4,5
JMC,VIGUS 3,ev,100.0,4,5
KIA,EV6,motor,66.7,2,9
KIA,EV6,dimensiones,90.0,2,10
KIA,EV6,capacidad,80.0,2,5
KIA,EV6,seguridad,33.3,2,3
KIA,EV6,tecnologia,33.3,2,6
KIA,EV6,amenidades,0.0,2,5
KIA,EV6,ev,100.0,2,5
KIA,FORTE,motor,66.7,45,9
KIA,FORTE,dimensiones,90.0,45,10
KIA,FORTE,capacidad,80.0,45,5
KIA,FORTE,seguridad,33.3,45,3
KIA,FORTE,tecnologia,33.3,45,6
KIA,FORTE,amenidades,0.0,45,5
KIA,FORTE,ev,100.0,45,5
KIA,FORTE HB,motor,67.3,19,9
KIA,FORTE HB,dimensiones,90.5,19,10
KIA,FORTE HB,capacidad,80.0,19,5
KIA,FORTE HB,seguridad,33.3,19,3
KIA,FORTE HB,tecnologia,33.3,19,6
KIA,FORTE HB,amenidades,0.0,19,5
KIA,FORTE HB,ev,100.0,19,5
KIA,FORTE SEDAN,motor,66.7,28,9
KIA,FORTE SEDAN,dimensiones,90.0,28,10
KIA,FORTE SEDAN,capacidad,80.0,28,5
KIA,FORTE SEDAN,seguridad,33.3,28,3
KIA,FORTE SEDAN,tecnologia,33.3,28,6
KIA,FORTE SEDAN,amenidades,0.0,28,5
KIA,FORTE SEDAN,ev,100.0,28,5
KIA,K3,motor,65.2,22,9
KIA,K3,dimensiones,90.5,22,10
KIA,K3,capacidad,80.0,22,5
KIA,K3,seguridad,33.3,22,3
KIA,K3,tecnologia,31.8,22,6
KIA,K3,amenidades,0.0,22,5
KIA,K3,ev,100.0,22,5
KIA,K4,motor,64.1,17,9
KIA,K4,dimensiones,90.0,17,10
KIA,K4,capacidad,80.0,17,5
KIA,K4,seguridad,33.3,17,3
KIA,K4,tecnologia,29.4,17,6
KIA,K4,amenidades,0.0,17,5
KIA,K4,ev,100.0,17,5
KIA,NIRO,motor,67.6,12,9
KIA,NIRO,dimensiones,90.0,12,10
KIA,NIRO,capacidad,80.0,12,5
KIA,NIRO,seguridad,33.3,12,3
KIA,NIRO,tecnologia,33.3,12,6
KIA,NIRO,amenidades,0.0,12,5
KIA,NIRO,ev,100.0,12,5
KIA,OPTIMA,motor,66.7,16,9
KIA,OPTIMA,dimensiones,90.0,16,10
KIA,OPTIMA,capacidad,80.0,16,5
KIA,OPTIMA,seguridad,33.3,16,3
KIA,OPTIMA,tecnologia,33.3,16,6
KIA,OPTIMA,amenidades,0.0,16,5
KIA,OPTIMA,ev,100.0,16,5
KIA,RIO,motor,66.9,43,9
KIA,RIO,dimensiones,90.2,43,10
KIA,RIO,capacidad,80.0,43,5
KIA,RIO,seguridad,33.3,43,3
KIA,RIO,tecnologia,33.3,43,6
KIA,RIO,amenidades,0.0,43,5
KIA,RIO,ev,100.0,43,5
KIA,RIO HB,motor,66.7,18,9
KIA,RIO HB,dimensiones,90.0,18,10
KIA,RIO HB,capacidad,80.0,18,5
KIA,RIO HB,seguridad,33.3,18,3
KIA,RIO HB,tecnologia,33.3,18,6
KIA,RIO HB,amenidades,0.0,18,5
KIA,RIO HB,ev,100.0,18,5
KIA,RIO SEDAN,motor,66.7,18,9
KIA,RIO SEDAN,dimensiones,90.0,18,10
KIA,RIO SEDAN,capacidad,80.0,18,5
KIA,RIO SEDAN,seguridad,33.3,18,3
KIA,RIO SEDAN,tecnologia,33.3,18,6
KIA,RIO SEDAN,amenidades,0.0,18,5
KIA,RIO SEDAN,ev,100.0,18,5
KIA,SEDONA,motor,66.7,8,9
KIA,SEDONA,dimensiones,90.0,8,10
KIA,SEDONA,capacidad,80.0,8,5
KIA,SEDONA,seguridad,33.3,8,3
KIA,SEDONA,tecnologia,33.3,8,6
KIA,SEDONA,amenidades,0.0,8,5
KIA,SEDONA,ev,100.0,8,5
KIA,SELTOS,motor,66.7,26,9
KIA,SELTOS,dimensiones,90.0,26,10
KIA,SELTOS,capacidad,80.0,26,5
KIA,SELTOS,seguridad,33.3,26,3
KIA,SELTOS,tecnologia,33.3,26,6
KIA,SELTOS,amenidades,0.0,26,5
KIA,SELTOS,ev,100.0,26,5
KIA,SONET,motor,66.7,6,9
KIA,SONET,dimensiones,90.0,6,10
KIA,SONET,capacidad,80.0,6,5
KIA,SONET,seguridad,33.3,6,3
KIA,SONET,tecnologia,33.3,6,6
KIA,SONET,amenidades,0.0,6,5
KIA,SONET,ev,100.0,6,5
KIA,SORENTO,motor,66.7,39,9
KIA,SORENTO,dimensiones,90.0,39,10
KIA,SORENTO,capacidad,80.0,39,5
KIA,SORENTO,seguridad,33.3,39,3
KIA,SORENTO,tecnologia,33.3,39,6
KIA,SORENTO,amenidades,0.0,39,5
KIA,SORENTO,ev,100.0,39,5
KIA,SOUL,motor,66.7,33,9
KIA,SOUL,dimensiones,90.0,33,10
KIA,SOUL,capacidad,80.0,33,5
KIA,SOUL,seguridad,33.3,33,3
KIA,SOUL,tecnologia,33.3,33,6
KIA,SOUL,amenidades,0.0,33,5
KIA,SOUL,ev,100.0,33,5
KIA,SPORTAGE,motor,66.9,53,9
KIA,SPORTAGE,dimensiones,90.0,53,10
KIA,SPORTAGE,capacidad,80.0,53,5
KIA,SPORTAGE,seguridad,33.3,53,3
KIA,SPORTAGE,tecnologia,33.3,53,6
KIA,SPORTAGE,amenidades,0.0,53,5
KIA,SPORTAGE,ev,100.0,53,5
KIA,STINGER,motor,66.7,14,9
KIA,STINGER,dimensiones,90.0,14,10
KIA,STINGER,capacidad,80.0,14,5
KIA,STINGER,seguridad,33.3,14,3
KIA,STINGER,tecnologia,33.3,14,6
KIA,STINGER,amenidades,0.0,14,5
KIA,STINGER,ev,100.0,14,5
KIA,TELLURIDE,motor,66.7,2,9
KIA,TELLURIDE,dimensiones,90.0,2,10
KIA,TELLURIDE,capacidad,80.0,2,5
KIA,TELLURIDE,seguridad,33.3,2,3
KIA,TELLURIDE,tecnologia,33.3,2,6
KIA,TELLURIDE,amenidades,0.0,2,5
KIA,TELLURIDE,ev,100.0,2,5
KING LONG,FOURGO,motor,66.7,3,9
KING LONG,FOURGO,dimensiones,90.0,3,10
KING LONG,FOURGO,capacidad,80.0,3,5
KING LONG,FOURGO,seguridad,33.3,3,3
KING LONG,FOURGO,tecnologia,33.3,3,6
KING LONG,FOURGO,amenidades,0.0,3,5
KING LONG,FOURGO,ev,100.0,3,5
KING LONG,KINGO,motor,66.7,5,9
KING LONG,KINGO,dimensiones,90.0,5,10
KING LONG,KINGO,capacidad,80.0,5,5
KING LONG,KINGO,seguridad,33.3,5,3
KING LONG,KINGO,tecnologia,33.3,5,6
KING LONG,KINGO,amenidades,0.0,5,5
KING LONG,KINGO,ev,100.0,5,5
LAND ROVER,DEFENDER,motor,66.7,21,9
LAND ROVER,DEFENDER,dimensiones,90.0,21,10
LAND ROVER,DEFENDER,capacidad,80.0,21,5
LAND ROVER,DEFENDER,seguridad,33.3,21,3
LAND ROVER,DEFENDER,tecnologia,33.3,21,6
LAND ROVER,DEFENDER,amenidades,0.0,21,5
LAND ROVER,DEFENDER,ev,100.0,21,5
LAND ROVER,DEFENDER 110,motor,66.7,28,9
LAND ROVER,DEFENDER 110,dimensiones,90.0,28,10
LAND ROVER,DEFENDER 110,capacidad,80.0,28,5
LAND ROVER,DEFENDER 110,seguridad,33.3,28,3
LAND ROVER,DEFENDER 110,tecnologia,33.3,28,6
LAND ROVER,DEFENDER 110,amenidades,0.0,28,5
LAND ROVER,DEFENDER 110,ev,100.0,28,5
LAND ROVER,DEFENDER 130,motor,66.7,9,9
LAND ROVER,DEFENDER 130,dimensiones,90.0,9,10
LAND ROVER,DEFENDER 130,capacidad,80.0,9,5
LAND ROVER,DEFENDER 130,seguridad,33.3,9,3
LAND ROVER,DEFENDER 130,tecnologia,33.3,9,6
LAND ROVER,DEFENDER 130,amenidades,0.0,9,5
LAND ROVER,DEFENDER 130,ev,100.0,9,5
LAND ROVER,DEFENDER 90,motor,66.7,19,9
LAND ROVER,DEFENDER 90,dimensiones,90.0,19,10
LAND ROVER,DEFENDER 90,capacidad,80.0,19,5
LAND ROVER,DEFENDER 90,seguridad,33.3,19,3
LAND ROVER,DEFENDER 90,tecnologia,33.3,19,6
LAND ROVER,DEFENDER 90,amenidades,0.0,19,5
LAND ROVER,DEFENDER 90,ev,100.0,19,5
LAND ROVER,DISCOVERY,motor,66.7,47,9
LAND ROVER,DISCOVERY,dimensiones,90.0,47,10
LAND ROVER,DISCOVERY,capacidad,80.0,47,5
LAND ROVER,DISCOVERY,seguridad,33.3,47,3
LAND ROVER,DISCOVERY,tecnologia,33.3,47,6
LAND ROVER,DISCOVERY,amenidades,0.0,47,5
LAND ROVER,DISCOVERY,ev,100.0,47,5
LAND ROVER,DISCOVERY SPORT,motor,66.7,64,9
LAND ROVER,DISCOVERY SPORT,dimensiones,90.0,64,10
LAND ROVER,DISCOVERY SPORT,capacidad,80.0,64,5
LAND ROVER,DISCOVERY SPORT,seguridad,33.3,64,3
LAND ROVER,DISCOVERY SPORT,tecnologia,33.3,64,6
LAND ROVER,DISCOVERY SPORT,amenidades,0.0,64,5
LAND ROVER,DISCOVERY SPORT,ev,100.0,64,5
LAND ROVER,FREELANDER,motor,67.4,16,9
LAND ROVER,FREELANDER,dimensiones,90.6,16,10
LAND ROVER,FREELANDER,capacidad,80.0,16,5
LAND ROVER,FREELANDER,seguridad,33.3,16,3
LAND ROVER,FREELANDER,tecnologia,33.3,16,6
LAND ROVER,FREELANDER,amenidades,0.0,16,5
LAND ROVER,FREELANDER,ev,100.0,16,5
LAND ROVER,LR2,motor,66.7,19,9
LAND ROVER,LR2,dimensiones,90.0,19,10
LAND ROVER,LR2,capacidad,80.0,19,5
LAND ROVER,LR2,seguridad,33.3,19,3
LAND ROVER,LR2,tecnologia,33.3,19,6
LAND ROVER,LR2,amenidades,0.0,19,5
LAND ROVER,LR2,ev,100.0,19,5
LAND ROVER,LR3,motor,66.7,10,9
LAND ROVER,LR3,dimensiones,90.0,10,10
LAND ROVER,LR3,capacidad,80.0,10,5
LAND ROVER,LR3,seguridad,33.3,10,3
LAND ROVER,LR3,tecnologia,33.3,10,6
LAND ROVER,LR3,amenidades,0.0,10,5
LAND ROVER,LR3,ev,100.0,10,5
LAND ROVER,LR4,motor,66.7,8,9
LAND ROVER,LR4,dimensiones,90.0,8,10
LAND ROVER,LR4,capacidad,80.0,8,5
LAND ROVER,LR4,seguridad,33.3,8,3
LAND ROVER,LR4,tecnologia,33.3,8,6
LAND ROVER,LR4,amenidades,0.0,8,5
LAND ROVER,LR4,ev,100.0,8,5
LAND ROVER,RANGE ROVER,motor,66.7,116,9
LAND ROVER,RANGE ROVER,dimensiones,90.0,116,10
LAND ROVER,RANGE ROVER,capacidad,80.0,116,5
LAND ROVER,RANGE ROVER,seguridad,33.3,116,3
LAND ROVER,RANGE ROVER,tecnologia,33.3,116,6
LAND ROVER,RANGE ROVER,amenidades,0.0,116,5
LAND ROVER,RANGE ROVER,ev,100.0,116,5
LAND ROVER,RANGE ROVER EVOQUE,motor,66.7,102,9
LAND ROVER,RANGE ROVER EVOQUE,dimensiones,90.0,102,10
LAND ROVER,RANGE ROVER EVOQUE,capacidad,80.0,102,5
LAND ROVER,RANGE ROVER EVOQUE,seguridad,33.3,102,3
LAND ROVER,RANGE ROVER EVOQUE,tecnologia,33.3,102,6
LAND ROVER,RANGE ROVER EVOQUE,amenidades,0.0,102,5
LAND ROVER,RANGE ROVER EVOQUE,ev,100.0,102,5
LAND ROVER,RANGE ROVER SPORT,motor,66.7,112,9
LAND ROVER,RANGE ROVER SPORT,dimensiones,90.0,112,10
LAND ROVER,RANGE ROVER SPORT,capacidad,80.0,112,5
LAND ROVER,RANGE ROVER SPORT,seguridad,33.3,112,3
LAND ROVER,RANGE ROVER SPORT,tecnologia,33.3,112,6
LAND ROVER,RANGE ROVER SPORT,amenidades,0.0,112,5
LAND ROVER,RANGE ROVER SPORT,ev,100.0,112,5
LAND ROVER,RANGE ROVER VELAR,motor,66.9,107,9
LAND ROVER,RANGE ROVER VELAR,dimensiones,90.1,107,10
LAND ROVER,RANGE ROVER VELAR,capacidad,80.0,107,5
LAND ROVER,RANGE ROVER VELAR,seguridad,33.3,107,3
LAND ROVER,RANGE ROVER VELAR,tecnologia,33.3,107,6
LAND ROVER,RANGE ROVER VELAR,amenidades,0.0,107,5
LAND ROVER,RANGE ROVER VELAR,ev,100.0,107,5
LEXUS,ES,motor,66.7,10,9
LEXUS,ES,dimensiones,90.0,10,10
LEXUS,ES,capacidad,80.0,10,5
LEXUS,ES,seguridad,33.3,10,3
LEXUS,ES,tecnologia,33.3,10,6
LEXUS,ES,amenidades,0.0,10,5
LEXUS,ES,ev,100.0,10,5
LEXUS,GX,motor,66.7,2,9
LEXUS,GX,dimensiones,90.0,2,10
LEXUS,GX,capacidad,80.0,2,5
LEXUS,GX,seguridad,33.3,2,3
LEXUS,GX,tecnologia,33.3,2,6
LEXUS,GX,amenidades,0.0,2,5
LEXUS,GX,ev,100.0,2,5
LEXUS,IS,motor,66.7,6,9
LEXUS,IS,dimensiones,90.0,6,10
LEXUS,IS,capacidad,80.0,6,5
LEXUS,IS,seguridad,33.3,6,3
LEXUS,IS,tecnologia,33.3,6,6
LEXUS,IS,amenidades,0.0,6,5
LEXUS,IS,ev,100.0,6,5
LEXUS,LC,motor,66.7,4,9
LEXUS,LC,dimensiones,90.0,4,10
LEXUS,LC,capacidad,80.0,4,5
LEXUS,LC,seguridad,33.3,4,3
LEXUS,LC,tecnologia,33.3,4,6
LEXUS,LC,amenidades,0.0,4,5
LEXUS,LC,ev,100.0,4,5
LEXUS,LS,motor,66.7,8,9
LEXUS,LS,dimensiones,90.0,8,10
LEXUS,LS,capacidad,80.0,8,5
LEXUS,LS,seguridad,33.3,8,3
LEXUS,LS,tecnologia,33.3,8,6
LEXUS,LS,amenidades,0.0,8,5
LEXUS,LS,ev,100.0,8,5
LEXUS,LX,motor,66.7,8,9
LEXUS,LX,dimensiones,90.0,8,10
LEXUS,LX,capacidad,80.0,8,5
LEXUS,LX,seguridad,33.3,8,3
LEXUS,LX,tecnologia,33.3,8,6
LEXUS,LX,amenidades,0.0,8,5
LEXUS,LX,ev,100.0,8,5
LEXUS,NX,motor,66.7,12,9
LEXUS,NX,dimensiones,90.0,12,10
LEXUS,NX,capacidad,80.0,12,5
LEXUS,NX,seguridad,33.3,12,3
LEXUS,NX,tecnologia,33.3,12,6
LEXUS,NX,amenidades,0.0,12,5
LEXUS,NX,ev,100.0,12,5
LEXUS,RX,motor,66.7,9,9
LEXUS,RX,dimensiones,90.0,9,10
LEXUS,RX,capacidad,80.0,9,5
LEXUS,RX,seguridad,33.3,9,3
LEXUS,RX,tecnologia,33.3,9,6
LEXUS,RX,amenidades,0.0,9,5
LEXUS,RX,ev,100.0,9,5
LEXUS,TX,motor,66.7,2,9
LEXUS,TX,dimensiones,90.0,2,10
LEXUS,TX,capacidad,80.0,2,5
LEXUS,TX,seguridad,33.3,2,3
LEXUS,TX,tecnologia,33.3,2,6
LEXUS,TX,amenidades,0.0,2,5
LEXUS,TX,ev,100.0,2,5
LEXUS,UX,motor,66.7,6,9
LEXUS,UX,dimensiones,90.0,6,10
LEXUS,UX,capacidad,80.0,6,5
LEXUS,UX,seguridad,33.3,6,3
LEXUS,UX,tecnologia,33.3,6,6
LEXUS,UX,amenidades,0.0,6,5
LEXUS,UX,ev,100.0,6,5
LINCOLN,AVIATOR,motor,67.1,24,9
LINCOLN,AVIATOR,dimensiones,90.4,24,10
LINCOLN,AVIATOR,capacidad,80.0,24,5
LINCOLN,AVIATOR,seguridad,33.3,24,3
LINCOLN,AVIATOR,tecnologia,33.3,24,6
LINCOLN,AVIATOR,amenidades,0.0,24,5
LINCOLN,AVIATOR,ev,100.0,24,5
LINCOLN,BLACKWOOD,motor,66.7,1,9
LINCOLN,BLACKWOOD,dimensiones,90.0,1,10
LINCOLN,BLACKWOOD,capacidad,80.0,1,5
LINCOLN,BLACKWOOD,seguridad,33.3,1,3
LINCOLN,BLACKWOOD,tecnologia,33.3,1,6
LINCOLN,BLACKWOOD,amenidades,0.0,1,5
LINCOLN,BLACKWOOD,ev,100.0,1,5
LINCOLN,CONTINENTAL,motor,66.7,7,9
LINCOLN,CONTINENTAL,dimensiones,90.0,7,10
LINCOLN,CONTINENTAL,capacidad,80.0,7,5
LINCOLN,CONTINENTAL,seguridad,33.3,7,3
LINCOLN,CONTINENTAL,tecnologia,33.3,7,6
LINCOLN,CONTINENTAL,amenidades,0.0,7,5
LINCOLN,CONTINENTAL,ev,100.0,7,5
LINCOLN,CORSAIR,motor,66.7,23,9
LINCOLN,CORSAIR,dimensiones,90.0,23,10
LINCOLN,CORSAIR,capacidad,80.0,23,5
LINCOLN,CORSAIR,seguridad,33.3,23,3
LINCOLN,CORSAIR,tecnologia,33.3,23,6
LINCOLN,CORSAIR,amenidades,0.0,23,5
LINCOLN,CORSAIR,ev,100.0,23,5
LINCOLN,LS,motor,66.7,21,9
LINCOLN,LS,dimensiones,90.0,21,10
LINCOLN,LS,capacidad,80.0,21,5
LINCOLN,LS,seguridad,33.3,21,3
LINCOLN,LS,tecnologia,33.3,21,6
LINCOLN,LS,amenidades,0.0,21,5
LINCOLN,LS,ev,100.0,21,5
LINCOLN,MARK LT,motor,66.7,15,9
LINCOLN,MARK LT,dimensiones,90.0,15,10
LINCOLN,MARK LT,capacidad,80.0,15,5
LINCOLN,MARK LT,seguridad,33.3,15,3
LINCOLN,MARK LT,tecnologia,33.3,15,6
LINCOLN,MARK LT,amenidades,0.0,15,5
LINCOLN,MARK LT,ev,100.0,15,5
LINCOLN,MARK VIII,motor,66.7,3,9
LINCOLN,MARK VIII,dimensiones,90.0,3,10
LINCOLN,MARK VIII,capacidad,80.0,3,5
LINCOLN,MARK VIII,seguridad,33.3,3,3
LINCOLN,MARK VIII,tecnologia,33.3,3,6
LINCOLN,MARK VIII,amenidades,0.0,3,5
LINCOLN,MARK VIII,ev,100.0,3,5
LINCOLN,MKC,motor,66.7,10,9
LINCOLN,MKC,dimensiones,90.0,10,10
LINCOLN,MKC,capacidad,80.0,10,5
LINCOLN,MKC,seguridad,33.3,10,3
LINCOLN,MKC,tecnologia,33.3,10,6
LINCOLN,MKC,amenidades,0.0,10,5
LINCOLN,MKC,ev,100.0,10,5
LINCOLN,MKS,motor,66.7,8,9
LINCOLN,MKS,dimensiones,90.0,8,10
LINCOLN,MKS,capacidad,80.0,8,5
LINCOLN,MKS,seguridad,33.3,8,3
LINCOLN,MKS,tecnologia,33.3,8,6
LINCOLN,MKS,amenidades,0.0,8,5
LINCOLN,MKS,ev,100.0,8,5
LINCOLN,MKX,motor,66.7,20,9
LINCOLN,MKX,dimensiones,90.0,20,10
LINCOLN,MKX,capacidad,80.0,20,5
LINCOLN,MKX,seguridad,33.3,20,3
LINCOLN,MKX,tecnologia,33.3,20,6
LINCOLN,MKX,amenidades,0.0,20,5
LINCOLN,MKX,ev,100.0,20,5
LINCOLN,MKZ,motor,66.7,30,9
LINCOLN,MKZ,dimensiones,90.0,30,10
LINCOLN,MKZ,capacidad,80.0,30,5
LINCOLN,MKZ,seguridad,33.3,30,3
LINCOLN,MKZ,tecnologia,33.3,30,6
LINCOLN,MKZ,amenidades,0.0,30,5
LINCOLN,MKZ,ev,100.0,30,5
LINCOLN,NAUTILUS,motor,67.3,19,9
LINCOLN,NAUTILUS,dimensiones,90.5,19,10
LINCOLN,NAUTILUS,capacidad,80.0,19,5
LINCOLN,NAUTILUS,seguridad,33.3,19,3
LINCOLN,NAUTILUS,tecnologia,33.3,19,6
LINCOLN,NAUTILUS,amenidades,0.0,19,5
