Make,Model,Version_sales,match_make,match_model,match_version,match_ano,msrp,precio_transaccion,hp,equipment_score,units
VOLKSWAGEN,VIRTUS,1.6 COMFORTLINE AUTO,VOLKSWAGEN,VIRTUS,COMFORTLINE TIPTRONIC,2023.0,389990.0,362394.0,110.0,3.0,482.0
VOLKSWAGEN,VIRTUS,(O)1.6 COMFORTLINE AUTO,VOLKSWAGEN,VIRTUS,COMFORTLINE TIPTRONIC,2024.0,396070.0,349210.0,110.0,3.0,829.0
VOLKSWAGEN,VIRTUS,1.0 COMFORTLINE AUTO,VOLKSWAGEN,VIRTUS,COMFORTLINE TIPTRONIC,2025.0,419990.0,390990.0,114.0,4.0,1871.0
VOLVO,XC90,2.0 T8 PHEV ULTRA AUTO AWD,VOLVO,XC90,ULTRA T8 E AWD,2025.0,2144900.0,1749900.0,462.0,6.0,37.0
NISSAN,VERSA,(O)1.6 PLATINUM CVT,NISSAN,VERSA,PLATINUM CVT 22,2022.0,386900.0,378420.0,118.0,3.0,27.0
PORSCHE,PANAMERA,(O)4.0 V8 GTS DCT 4WD,PORSCHE,PANAMERA,V8 GTS PDK,2022.0,2738000.0,2738000.0,473.0,2.0,828.0
PORSCHE,PANAMERA,(O)4.0 V8 GTS DCT 4WD,PORSCHE,PANAMERA,V8 GTS PDK,2023.0,2768000.0,2768000.0,480.0,3.0,898.0
BMW,SERIES 7,4.4 750LIA XDRIVE AUTO,BMW,SERIE 7 SEDAN,750LI XDRIVE,2022.0,3285000.0,3285000.0,530.0,2.0,87.0
PEUGEOT,208,(O)1.2 PURETECH ACTIVE,PEUGEOT,208,ACTIVE 5P 1.2 PURETECH 110HP MAN 5VEL,2021.0,315900.0,290900.0,110.0,2.0,19.0
MINI,COUNTRYMAN,2.0 COOPER S ICONIC DCT,MINI,COUNTRYMAN,COOPER S HOT CHILI,2021.0,733000.0,733000.0,192.0,2.0,12418.0
VOLKSWAGEN,T-CROSS,(O)1.6 TRENDLINE,VOLKSWAGEN,T-CROSS,T-CROSS TRENDLINE STD.,2022.0,389990.0,379990.0,110.0,2.0,444.0
VOLKSWAGEN,T-CROSS,(O)1.0 TSI TRENDLINE AUTO,VOLKSWAGEN,T-CROSS,TSI TRENDLINE,2022.0,428990.0,410314.0,114.0,2.0,263.0
VOLKSWAGEN,TAIGUN,(O)1.0 TSI TRENDLINE AUTO,VOLKSWAGEN,TAIGUN,TSI TRENDLINE,2023.0,440739.0,409419.0,114.0,2.0,289.0
VOLKSWAGEN,TAIGUN,(O)1.0 TSI TRENDLINE AUTO,VOLKSWAGEN,TAIGUN,TSI TRENDLINE,2024.0,446070.0,375970.0,114.0,2.0,1218.0
VOLKSWAGEN,T-CROSS,(O)1.0 TSI COMFORTLINE AUTO,VOLKSWAGEN,T-CROSS,TSI COMFORTLINE,2022.0,459990.0,441314.0,114.0,3.0,59.0
VOLKSWAGEN,TAIGUN,(O)1.0 TSI COMFORTLINE AUTO,VOLKSWAGEN,TAIGUN,TSI COMFORTLINE,2023.0,468739.0,437419.0,114.0,3.0,22.0
VOLKSWAGEN,TAIGUN,(O)1.0 TSI COMFORTLINE AUTO,VOLKSWAGEN,TAIGUN,TSI COMFORTLINE,2024.0,477070.0,404470.0,114.0,3.0,2242.0
JAC,S4,(O)1.5 ACTIVE CVT,JAC,JAC4,ACTIVE CVT,2025.0,406000.0,391000.0,134.0,3.0,669.0
JAC,S4,1.5 CONNECT CVT,JAC,SEI4 PRO,CONNECT CVT,2024.0,445000.0,410000.0,147.0,4.0,17.0
CADILLAC,XT4,2.0 SPORT F AUTO,CADILLAC,XT4,SPORT F,2022.0,1027400.0,977400.0,235.0,4.0,104.0
CADILLAC,XT4,(O)2.0 SPORT F AUTO,CADILLAC,XT4,SPORT F,2024.0,1168400.0,1168400.0,235.0,3.0,93.0
BMW,SERIES 2,2.0 220I GRAN COUPE DCT,BMW,SERIE 3 SEDAN,330E HIBRIDO CONECTABLE,2022.0,1225000.0,1175000.0,292.0,4.0,35.0
BMW,SERIES 2,2.0 220I GRAN COUPE DCT,BMW,SERIE 3 SEDAN,330E HIBRIDO CONECTABLE,2023.0,1265000.0,1225000.0,292.0,6.0,70.0
BMW,SERIES 3,(O)2.0 330E PHEV AUTO,BMW,SERIE 3 SEDAN,330E HIBRIDO CONECTABLE,2024.0,1305000.0,1235000.0,292.0,3.0,65.0
BMW,SERIES 3,3.0 M340I XDRIVE AUTO,BMW,SERIE 3 SEDAN,M340I XDRIVE,2022.0,1350000.0,1320000.0,387.0,4.0,88.0
BMW,SERIES 3,(O)3.0 M340I XDRIVE AUTO,BMW,SERIE 3 SEDAN,M340I XDRIVE,2023.0,1375000.0,1340000.0,387.0,5.0,18.0
BMW,SERIES 3,3.0 M340I XDRIVE AUTO,BMW,SERIE 3 SEDAN,M340I XDRIVE,2024.0,1420000.0,1360000.0,387.0,6.0,24.0
SUBARU,FORESTER,2.5 TOURING CVT AWD EYESIGHT,SUBARU,FORESTER,2.5I TOURING CVT EYESIGHT,2022.0,709900.0,709900.0,182.0,3.0,1377.0
SUBARU,FORESTER,(O)2.5 TOURING CVT AWD EYESIGHT,SUBARU,FORESTER,2.5I TOURING CVT EYESIGHT,2023.0,739900.0,719900.0,182.0,3.0,6992.0
SUBARU,FORESTER,(O)2.5 TOURING CVT AWD EYESIGHT,SUBARU,FORESTER,2.5I TOURING CVT EYESIGHT,2024.0,759900.0,699900.0,182.0,3.0,395.0
BMW,X2,(O)2.0 M35I XDRIVE AUTO,BMW,X2,M35IA,2020.0,989900.0,929900.0,306.0,4.0,88.0
INFINITI,QX50,2.0 SENSORY CVT AWD,INFINITI,QX50,2.0L SENSORY AWD 22,2022.0,1179900.0,1179900.0,268.0,3.0,191.0
INFINITI,QX50,2.0 SENSORY CVT AWD,INFINITI,QX50,2.0L SENSORY AWD 23,2023.0,1269900.0,1049900.0,268.0,3.0,44.0
INFINITI,QX50,2.0 SENSORY PLUS X-TRONIC AWD,INFINITI,QX50,2.0L SENSORY AWD 25,2025.0,1304900.0,1214900.0,268.0,6.0,1626.0
KIA,SORENTO,(O)2.5 EX AUTO,KIA,SORENTO,EX PACK,2022.0,804900.0,804900.0,191.0,2.0,2163.0
KIA,SORENTO,(O)2.5 EX AUTO,KIA,SORENTO,EX PACK,2023.0,826900.0,826900.0,191.0,2.0,3011.0
KIA,SORENTO,(O)2.5 EX AUTO,KIA,SORENTO,EX PACK,2024.0,885900.0,885900.0,191.0,3.0,1536.0
BMW,X5,3.0 XDRIVE40I MHEV AUTO,BMW,X5,3.0 XDRIVE45E,2020.0,1480000.0,1480000.0,394.0,6.0,1935.0
JEEP,GLADIATOR,(O)3.6 MOJAVE AUTO 4WD,JEEP,GLADIATOR,OVERLAND 4X4,2020.0,1065900.0,1065900.0,285.0,4.0,12009.0
PEUGEOT,208,(O)1.2 PURETECH ALLURE AUTO,PEUGEOT,208,ALLURE PACK 5P 1.2 PURETECH 110HP AUT 6V,2021.0,368900.0,343900.0,110.0,2.0,4557.0
CADILLAC,XT5,(O)3.6 XT5 LUXURY C AUTO,CADILLAC,XT5,LUXURY C,2022.0,1072400.0,1027400.0,310.0,3.0,363.0
CADILLAC,XT5,3.6 XT5 LUXURY C AUTO,CADILLAC,XT5,LUXURY C,2023.0,1148900.0,1093900.0,310.0,0.0,5.0
CADILLAC,XT5,(O)3.6 XT5 LUXURY C AUTO,CADILLAC,XT5,LUXURY C,2024.0,1207900.0,1147900.0,310.0,3.0,30.0
VOLKSWAGEN,T-CROSS,(O)1.6 TRENDLINE EDICION DE LANZAMIENTO,VOLKSWAGEN,T-CROSS,T-CROSS TRENDLINE TIP EDICIN LANZAMIENT,2020.0,360846.0,336136.0,110.0,0.0,2.0
VOLKSWAGEN,T-CROSS,(O)1.0 TSI HIGHLINE AUTO,VOLKSWAGEN,T-CROSS,TSI HIGHLINE,2022.0,494990.0,476314.0,114.0,3.0,348.0
VOLKSWAGEN,TAIGUN,1.0 TSI HIGHLINE AUTO,VOLKSWAGEN,TAIGUN,TSI HIGHLINE,2023.0,507484.0,476164.0,114.0,3.0,60.0
VOLKSWAGEN,TAIGUN,(O)1.0 TSI HIGHLINE AUTO,VOLKSWAGEN,TAIGUN,TSI HIGHLINE,2024.0,511485.0,429384.0,114.0,3.0,258.0
JMC,VIGUS,1.8 LX,JMC,VIGUS,LX,2022.0,499900.0,499900.0,177.0,0.0,1093.0
JMC,VIGUS,(O)1.8 LX,JMC,VIGUS,LX,2023.0,499900.0,459900.0,177.0,0.0,5044.0
JMC,VIGUS,1.8 LX,JMC,VIGUS,LX,2024.0,499900.0,439900.0,177.0,0.0,1109.0
JAC,X200,2,JAC,X200,X200 MT,2024.0,421000.0,421000.0,136.0,0.0,219.0
JAC,ESEI 4 PRO,BEV 52KWH AUTO,JAC,ESEI 4 PRO,52KWH AUTO,2023.0,753000.0,738000.0,148.0,3.0,418.0
JAC,ESEI 4 PRO,(O)BEV 52KWH AUTO,JAC,ESEI 4 PRO,52KWH AUTO,2024.0,753000.0,603000.0,148.0,4.0,57.0
MAZDA,CX-30,2.5 I GRAND TOURING AUTO,MAZDA,CX-30,I GRAND TOURING 2WD,2022.0,520900.0,520900.0,186.0,3.0,2548.0
MAZDA,CX-30,(O)2.5 I GRAND TOURING AUTO,MAZDA,CX-30,I GRAND TOURING 2WD,2023.0,529900.0,529900.0,186.0,3.0,8149.0
MAZDA,CX-30,(O)2.5 I GRAND TOURING AUTO,MAZDA,CX-30,I GRAND TOURING 2WD,2024.0,505900.0,505900.0,186.0,3.0,7936.0
MAZDA,CX-30,2.5 I SPORT AUTO,MAZDA,CX-30,I SPORT 2WD,2022.0,487900.0,487900.0,186.0,2.0,257.0
MAZDA,CX-30,(O)2.5 I SPORT AUTO,MAZDA,CX-30,I SPORT 2WD,2023.0,489900.0,489900.0,186.0,2.0,155.0
MAZDA,CX-30,2.5 I SPORT AUTO,MAZDA,CX-30,I SPORT 2WD,2024.0,459900.0,459900.0,186.0,2.0,3673.0
CUPRA,ATECA,2.0 TSI DCT 4WD,CUPRA,ATECA,TSI DSG 4DRIVE,2022.0,865900.0,865900.0,300.0,4.0,5.0
CUPRA,ATECA,2.0 TSI DCT 4WD,CUPRA,ATECA,TSI DSG 4DRIVE,2023.0,899900.0,793541.0,300.0,4.0,31.0
CUPRA,ATECA,2.0 TSI DCT 4WD,CUPRA,ATECA,TSI DSG 4DRIVE,2024.0,921900.0,831900.0,300.0,6.0,157.0
AUDI,E-TRON,BEV 95KWH 55 ADVANCED AUTO 4WD,AUDI,E-TRON,55 ADVANCED AT,2022.0,1929900.0,1883682.0,408.0,4.0,3.0
AUDI,E-TRON,BEV 95KWH 55 ADVANCED AUTO 4WD,AUDI,E-TRON,55 ADVANCED AT,2023.0,1934900.0,1760759.0,408.0,4.0,290.0
JAC,FRISON T8,2.0 DIESEL FRISON 4WD,JAC,FRISON T8,FRISON T8 MT,2022.0,485000.0,485000.0,190.0,0.0,64.0
JAC,FRISON T8,2.0 FRISON,JAC,FRISON T8,FRISON T8 MT,2023.0,468000.0,448000.0,190.0,0.0,62.0
JAC,FRISON T8,2.0 FRISON,JAC,FRISON T8,FRISON T8 MT,2024.0,468000.0,438000.0,190.0,2.0,1382.0
BMW,SERIES 1,1.5 118I DCT,BMW,SERIE 1 5 PUERTAS,118I,2022.0,715000.0,700000.0,140.0,3.0,8.0
BMW,SERIES 1,1.5 118I DCT,BMW,SERIE 1 5 PUERTAS,118I,2023.0,750000.0,750000.0,140.0,3.0,17.0
BMW,SERIES 1,1.5 118I DCT,BMW,SERIE 1 5 PUERTAS,118I,2024.0,770000.0,710000.0,140.0,3.0,328.0
BMW,SERIES 1,2.0 M135I XDRIVE AUTO,BMW,SERIE 1 5 PUERTAS,M135I XDRIVE,2022.0,1090000.0,1090000.0,306.0,3.0,142.0
BMW,SERIES 1,(O)2.0 M135I XDRIVE AUTO,BMW,SERIE 1 5 PUERTAS,M135I XDRIVE,2023.0,1135000.0,1135000.0,306.0,3.0,1.0
BMW,SERIES 1,2.0 M135I XDRIVE AUTO,BMW,SERIE 1 5 PUERTAS,M135I XDRIVE,2024.0,1165000.0,1080000.0,306.0,3.0,37.0
BUICK,ENCORE GX,(O)1.3 SPORT TOURING AUTO,BUICK,ENCORE GX,SPORT TOURING,2022.0,648400.0,648400.0,155.0,4.0,21.0
BUICK,ENCORE GX,(O)1.3 SPORT TOURING F CVT,BUICK,ENCORE GX,SPORT TOURING,2023.0,690100.0,668100.0,155.0,4.0,110.0
BUICK,ENCORE GX,1.3 SPORT TOURING F CVT,BUICK,ENCORE GX,SPORT TOURING,2024.0,687400.0,687400.0,155.0,2.0,18.0
KIA,SELTOS,1.5 EX AUTO,KIA,SELTOS,EX TA,2022.0,408900.0,408900.0,121.0,2.0,2529.0
KIA,SELTOS,(O)1.6 SX AUTO,KIA,SELTOS,EX TA,2023.0,443900.0,443900.0,121.0,0.0,4180.0
KIA,SELTOS,1.5 EX PACK AUTO,KIA,SELTOS,EX PACK,2022.0,445900.0,445900.0,121.0,2.0,2948.0
KIA,SELTOS,(O)1.6 EX PACK AUTO,KIA,SELTOS,EX PACK,2023.0,480900.0,480900.0,121.0,2.0,6213.0
KIA,SELTOS,(O)1.4 GT LINE DCT,KIA,SELTOS,EX PACK,2024.0,512900.0,472900.0,113.0,2.0,8913.0
KIA,SELTOS,1.4 SXL DCT,KIA,SELTOS,GT LINE,2022.0,505900.0,505900.0,138.0,2.0,385.0
KIA,SELTOS,(O)1.4 GT LINE DCT,KIA,SELTOS,GT LINE,2023.0,530900.0,530900.0,138.0,2.0,1747.0
KIA,SELTOS,1.4 SXL DCT,KIA,SELTOS,SXL,2024.0,576900.0,536900.0,138.0,2.0,2485.0
RENAULT,STEPWAY,1.6 INTENS CVT,RENAULT,STEPWAY,INTENS CVT,2022.0,343400.0,338100.0,115.0,2.0,305.0
RENAULT,STEPWAY,(O)1.6 INTENS CVT,RENAULT,STEPWAY,INTENS CVT,2023.0,362100.0,362100.0,115.0,2.0,82.0
RENAULT,STEPWAY,1.6 INTENS CVT,RENAULT,STEPWAY,INTENS CVT,2024.0,380500.0,315000.0,115.0,3.0,261.0
MITSUBISHI,L200,(O)2.4 GLX DIESEL 4WD,MITSUBISHI,L200,GLX DSL TM,2022.0,585200.0,585200.0,178.0,1.0,622.0
MITSUBISHI,L200,(O)2.4 GLX DIESEL 4WD,MITSUBISHI,L200,GLX DSL TM,2023.0,611200.0,611200.0,178.0,1.0,1530.0
MITSUBISHI,L200,(O)2.4 GLX DIESEL 4WD,MITSUBISHI,L200,GLX DSL TM,2024.0,631000.0,606000.0,178.0,1.0,2136.0
JAGUAR,F-PACE,5.0 V8 P550 SVR AUTO AWD,JAGUAR,F-PACE,SVR GASOLINA 550PS,2022.0,2269900.0,2269900.0,550.0,6.0,171.0
JAGUAR,F-PACE,5.0 V8 P550 SVR AUTO AWD,JAGUAR,F-PACE,SVR GASOLINA PS550,2023.0,2365900.0,2365900.0,550.0,3.0,102.0
JAGUAR,F-PACE,5.0 V8 P550 SVR EDITION 1988 AUTO AWD,JAGUAR,F-PACE,SVR GASOLINA PS550,2024.0,2411900.0,2411900.0,550.0,5.0,16.0
CHEVROLET,ONIX,1.0 LT D AUTO,CHEVROLET,ONIX,LT D,2022.0,345400.0,345400.0,114.0,2.0,68.0
CHEVROLET,ONIX,(O)1.0 LT D AUTO,CHEVROLET,ONIX,LT D,2023.0,390400.0,365400.0,116.0,2.0,91.0
CHEVROLET,ONIX,(O)1.0 LT D AUTO,CHEVROLET,ONIX,LT D,2024.0,396900.0,357600.0,116.0,2.0,477.0
CHEVROLET,ONIX,1.3 LT C,CHEVROLET,ONIX,LT C,2023.0,365400.0,340400.0,101.0,2.0,65.0
CHEVROLET,ONIX,(O)1.3 LT C,CHEVROLET,ONIX,LT C,2024.0,369900.0,343900.0,101.0,2.0,1252.0
CHEVROLET,ONIX,1.0 LS B AUTO,CHEVROLET,ONIX,LS B,2022.0,321900.0,321900.0,114.0,2.0,125.0
CHEVROLET,ONIX,(O)1.0 LS B AUTO,CHEVROLET,ONIX,LS B,2023.0,344400.0,319400.0,116.0,0.0,166.0
CHEVROLET,ONIX,(O)1.0 LS B AUTO,CHEVROLET,ONIX,LS B,2024.0,350400.0,295400.0,116.0,0.0,774.0
CHEVROLET,ONIX,1.3 LS A,CHEVROLET,ONIX,LS A,2023.0,314900.0,289900.0,101.0,0.0,161.0
CHEVROLET,ONIX,(O)1.3 LS A,CHEVROLET,ONIX,LS A,2024.0,320900.0,295400.0,101.0,0.0,2507.0
BMW,X6,3.0 XDRIVE40I M SPORT AUTO,BMW,X6,XDRIVE40I M SPORT,2020.0,1399900.0,1399900.0,340.0,4.0,536.0
BMW,SERIES 8,4.4 M850I XDRIVE GRAN COUPE AUTO,BMW,SERIE 8 GRAN COUPE,M850I XDRIVE,2024.0,2490000.0,2490000.0,530.0,5.0,2.0
BMW,X3,2.0 XDRIVE30E PHEV AUTO,BMW,X3,XDRIVE30E HBRIDO CONECTABLE,2020.0,1090000.0,1090000.0,292.0,3.0,971.0
FORD,F-250 SUPER DUTY,6.7 XLT DOBLE CABINA AUTO 4WD,FORD,F-250 SUPER DUTY,PICK UP XLT DIESEL 6.7L V8 AT,2022.0,1405400.0,1405400.0,475.0,3.0,27.0
FORD,F-250 SUPER DUTY,(O)6.7 XLT DOBLE CABINA AUTO 4WD,FORD,F-250 SUPER DUTY,XLT DIESEL 6.7L V8 AT,2023.0,1445000.0,1445000.0,475.0,6.0,23.0
FORD,F-250 SUPER DUTY,6.7 XLT DOBLE CABINA AUTO 4WD,FORD,F-250 SUPER DUTY,XLT DOBLE CABINA 4X4 SRW DIESEL 6.7L V8,2025.0,1522100.0,1522100.0,475.0,2.0,254.0
FORD,F-450,7.3 XL AUTO,FORD,F-450,XL 7.3L AUTOMATICA 10 VEL TELA,2024.0,1133000.0,1133000.0,335.0,3.0,224.0
FORD,F-550,7.3 XL AUTO,FORD,F-550,XL 7.3L AUTOMATICA 10 VEL TELA,2024.0,1245000.0,1245000.0,335.0,3.0,112.0
AUDI,Q3,1.4 35 TFSI DYNAMIC DCT,AUDI,Q3,35 TFSI DYNAMIC S TRONIC,2022.0,739900.0,718481.0,150.0,4.0,124.0
AUDI,Q3,1.4 35 TFSI DYNAMIC DCT,AUDI,Q3,35 TFSI DYNAMIC S TRONIC,2023.0,779900.0,756503.0,150.0,4.0,226.0
AUDI,Q3,1.4 35 TFSI DYNAMIC DCT,AUDI,Q3,35 TFSI DYNAMIC S TRONIC,2024.0,834900.0,716638.0,150.0,4.0,168.0
LAND ROVER,DEFENDER,4.4 MHEV P635 110 OCTA AUTO AWD,LAND ROVER,DEFENDER,110 X 400PS,2020.0,1964900.0,1964900.0,400.0,4.0,3.0
LAND ROVER,DEFENDER,(O)3.0 MHEV P400 110 X-DYNAMIC SE AUTO A,LAND ROVER,DEFENDER,110 SE 400PS,2020.0,1504900.0,1504900.0,400.0,4.0,1633.0
LAND ROVER,DEFENDER,3.0 MHEV P400 90 X AUTO AWD,LAND ROVER,DEFENDER,110 HSE 400PS,2020.0,1644900.0,1644900.0,400.0,4.0,13032.0
LAND ROVER,DEFENDER,(O)3.0 MHEV P400 110 X AUTO AWD,LAND ROVER,DEFENDER,110 FIRST EDITION 400PS,2020.0,1634900.0,1634900.0,400.0,4.0,20642.0
LAND ROVER,DEFENDER,5.0 P525 90 AUTO AWD,LAND ROVER,DEFENDER,110 400PS,2020.0,1314900.0,1314900.0,400.0,4.0,3451.0
AUDI,A6,2.0 MHEV 40 TFSI SELECT DCT,AUDI,A6,MHEV 40 TFSI SELECT S TRONIC,2022.0,1064900.0,1039397.0,190.0,5.0,39.0
AUDI,A6,(O)2.0 MHEV 45 TFSI S LINE DCT 4WD,AUDI,A6,MHEV 40 TFSI SELECT S TRONIC,2023.0,1109900.0,1043306.0,190.0,5.0,398.0
AUDI,A6,(O)2.0 MHEV 45 TFSI S LINE DCT 4WD,AUDI,A6,MHEV 40 TFSI SELECT S TRONIC,2024.0,1170900.0,1094163.0,190.0,5.0,108.0
SEAT,ATECA,1.4 STYLE AUTO,SEAT,ATECA,STYLE AUT,2022.0,520900.0,520900.0,150.0,2.0,120.0
SEAT,ATECA,(O)1.4 STYLE AUTO,SEAT,ATECA,STYLE AUT,2023.0,549900.0,526900.0,150.0,2.0,161.0
SEAT,ATECA,1.4 STYLE AUTO,SEAT,ATECA,STYLE AUT,2024.0,504900.0,457900.0,150.0,2.0,493.0
SEAT,ATECA,1.4 FR AUTO,SEAT,ATECA,FR AUT,2022.0,626900.0,626900.0,150.0,2.0,72.0
SEAT,ATECA,(O)1.4 FR AUTO,SEAT,ATECA,FR AUT,2023.0,658900.0,635900.0,150.0,2.0,400.0
SEAT,ATECA,1.4 FR AUTO,SEAT,ATECA,FR AUT,2024.0,606900.0,570900.0,150.0,2.0,227.0
SEAT,ATECA,1.4 XPERIENCE AUTO,SEAT,ATECA,XPERIENCE AUT,2022.0,626900.0,626900.0,150.0,2.0,87.0
SEAT,ATECA,(O)1.4 XPERIENCE AUTO,SEAT,ATECA,XPERIENCE AUT,2023.0,658900.0,635900.0,150.0,2.0,1743.0
SEAT,ATECA,1.4 XPERIENCE AUTO,SEAT,ATECA,XPERIENCE AUT,2024.0,606900.0,570900.0,150.0,2.0,812.0
AUDI,A7,2.0 MHEV 45 TFSI ELITE DCT 4WD,AUDI,A7,2.0 MHEV SB 45 TFSI ELITE QUATTRO,2020.0,1159900.0,1148301.0,245.0,5.0,5.0
AUDI,A7,(O)2.0 MHEV 45 TFSI S LINE DCT 4WD,AUDI,A7,2.0 MHEV SB 45 TFSI S LINE QUATTRO,2020.0,1199900.0,1187901.0,245.0,5.0,113.0
FORD,EXPLORER,2.3 LIMITED AUTO ES,FORD,EXPLORER,LIMITED RWD ECOBOOST,2022.0,1177100.0,1177100.0,300.0,4.0,420.0
FORD,EXPLORER,(O)2.3 LIMITED AUTO ES,FORD,EXPLORER,LIMITED RWD ECOBOOST,2023.0,1260000.0,1145000.0,300.0,4.0,8.0
FORD,EXPLORER,2.3 LIMITED AUTO,FORD,EXPLORER,LIMITED RWD ECOBOOST,2024.0,1290000.0,1190000.0,300.0,4.0,401.0
FORD,EXPLORER,(O)2.3 XLT AUTO ES,FORD,EXPLORER,XLT RWD ECOBOOST,2022.0,1057300.0,1057300.0,300.0,3.0,21.0
FORD,EXPLORER,2.3 ACTIVE AUTO,FORD,EXPLORER,XLT RWD 2.3L ECOBOOST,2023.0,1140000.0,1025000.0,300.0,3.0,45.0
FORD,EXPLORER,2.3 XLT AUTO,FORD,EXPLORER,XLT RWD 2.3L ECOBOOST,2024.0,1170000.0,1070000.0,300.0,3.0,145.0
AUDI,Q3 SPORTBACK,2.0 SB 40 TFSI S LINE DCT 4WD,AUDI,Q3 SPORTBACK,SB 40 TFSI S LINE S TRONIC QUATTRO,2022.0,939900.0,925802.0,180.0,4.0,67.0
AUDI,Q3 SPORTBACK,(O)2.0 SB 40 TFSI S LINE DCT 4WD,AUDI,Q3 SPORTBACK,SB 40 TFSI S LINE S TRONIC QUATTRO,2023.0,979900.0,960302.0,180.0,4.0,150.0
AUDI,Q3 SPORTBACK,2.0 SB 40 TFSI S LINE DCT 4WD,AUDI,Q3 SPORTBACK,SB 40 TFSI S LINE S TRONIC QUATTRO,2024.0,1034900.0,888308.0,180.0,4.0,298.0
AUDI,Q3 SPORTBACK,1.4 SB 35 TFSI SELECT DCT,AUDI,Q3 SPORTBACK,SB 35 TFSI SELECT S TRONIC,2022.0,819900.0,807602.0,150.0,4.0,12.0
AUDI,Q3 SPORTBACK,(O)1.4 SB 35 TFSI SELECT DCT,AUDI,Q3 SPORTBACK,SB 35 TFSI SELECT S TRONIC,2023.0,854900.0,829253.0,150.0,4.0,27.0
AUDI,Q3 SPORTBACK,1.4 SB 35 TFSI SELECT DCT,AUDI,Q3 SPORTBACK,SB 35 TFSI SELECT S TRONIC,2024.0,909900.0,781014.0,150.0,4.0,323.0
PORSCHE,CAYENNE COUPE,4.0 V8 TURBO S E-HYBRID AUTO,PORSCHE,CAYENNE COUPE,TURBO S E-HYBRID,2022.0,2818000.0,2818000.0,680.0,3.0,701.0
PORSCHE,CAYENNE COUPE,4.0 V8 TURBO S E-HYBRID AUTO,PORSCHE,CAYENNE COUPE,TURBO S E-HYBRID,2023.0,2883000.0,2883000.0,680.0,3.0,1036.0
PORSCHE,CAYENNE,4.0 S AUTO 4WD,PORSCHE,CAYENNE,TURBO S E-HYBRID,2022.0,2678000.0,2678000.0,680.0,4.0,3103.0
PORSCHE,CAYENNE,(O)4.0 S AUTO 4WD,PORSCHE,CAYENNE,TURBO S E-HYBRID,2023.0,2743000.0,2743000.0,680.0,4.0,11965.0
NISSAN,SENTRA,2.0 SR CVT,NISSAN,SENTRA,SR CVT 22,2022.0,490900.0,475179.0,145.0,2.0,665.0
NISSAN,SENTRA,(O)2.0 SR CVT,NISSAN,SENTRA,SR CVT 23,2023.0,501900.0,474744.0,145.0,2.0,796.0
NISSAN,SENTRA,(O)2.0 SR CVT,NISSAN,SENTRA,SR CVT 24,2024.0,532900.0,410300.0,145.0,2.0,643.0
NISSAN,SENTRA,2.0 SR BITONO CVT,NISSAN,SENTRA,SR BITONO CVT 22,2022.0,495900.0,480179.0,145.0,2.0,318.0
NISSAN,SENTRA,(O)2.0 SR BITONO CVT,NISSAN,SENTRA,SR BITONO CVT 23,2023.0,508900.0,481744.0,145.0,2.0,667.0
NISSAN,SENTRA,(O)2.0 SR BITONO CVT,NISSAN,SENTRA,SR BITONO CVT 24,2024.0,532900.0,410300.0,145.0,2.0,280.0
NISSAN,SENTRA,2.0 SR PLATINUM BITONO CVT,NISSAN,SENTRA,PLATINUM BITONO CVT 22,2022.0,516900.0,501179.0,145.0,3.0,156.0
NISSAN,SENTRA,(O)2.0 SR PLATINUM BITONO CVT,NISSAN,SENTRA,PLATINUM BITONO CVT 23,2023.0,529900.0,502744.0,145.0,3.0,225.0
NISSAN,SENTRA,(O)2.0 SR PLATINUM BITONO CVT,NISSAN,SENTRA,PLATINUM BITONO CVT 24,2024.0,552900.0,442320.0,145.0,3.0,887.0
AUDI,A4,2.0 MHEV 40 TFSI S LINE DCT,AUDI,A4,MHEV 40 TFSI S LINE S TRONIC,2022.0,919900.0,897870.0,190.0,5.0,31.0
AUDI,A4,(O)2.0 MHEV 40 TFSI S LINE DCT,AUDI,A4,MHEV 40 TFSI S LINE S TRONIC,2023.0,959900.0,921504.0,190.0,3.0,265.0
AUDI,A4,(O)2.0 MHEV 40 TFSI S LINE DCT,AUDI,A4,MHEV 40 TFSI S LINE S TRONIC,2024.0,1014900.0,948387.0,190.0,4.0,47.0
LINCOLN,AVIATOR,(O)3.0 PHEV GRAND TOURING AUTO AWD,LINCOLN,AVIATOR,GRAND TOURING AWD 3.0L PHEV,2022.0,2060900.0,2060900.0,494.0,4.0,51.0
LINCOLN,AVIATOR,(O)3.0 PHEV GRAND TOURING AUTO AWD,LINCOLN,AVIATOR,GRAND TOURING AWD 3.0L PHEV,2023.0,2133900.0,1873900.0,494.0,4.0,223.0
FORD,EXPLORER,2.3 PLATINUM AUTO AWD,FORD,EXPLORER,XLT RWD ECOBOOST C SISTEMA DE ENTRETENIM,2023.0,1180000.0,1065000.0,300.0,3.0,66.0
FORD,EXPLORER,(O)2.3 LIMITED AUTO,FORD,EXPLORER,LIMITED RWD ECOBOOST C SISTEMA DE ENTRET,2022.0,1211100.0,1211100.0,300.0,4.0,24.0
FORD,EXPLORER,(O)2.3 LIMITED AUTO,FORD,EXPLORER,LIMITED RWD 2.3L ECOBOOST C SISTEMA DE E,2023.0,1300000.0,1185000.0,300.0,4.0,23.0
